flop_class,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,policy,mean_frequency_distance,mean_local_loss_bb,max_combo_loss_bb
K/Qx dis,Air,42,1031,10085.569702999983,0.9949229028894516,0.005077097790820423,F,0.00701249418040737,0.0003183256214411689,0.479778868224
K/Qx dis,Air + BDFD,42,995,9780.624424999996,0.5331209083083785,0.4668790902665429,F/C,0.4419151577889449,0.19580115241000073,0.92674
K/Qx dis,Air + Gutshot,33,363,3623.394431000001,0.0026541627384960714,0.9973458383838384,C,0.006514761707988981,0.0,0.0
K/Qx dis,Air + Gutshot + BDFD,33,237,3572.300957000001,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Top pair + BDFD,42,524,11031.661363999994,0.00018770174319727892,0.9998123040391156,C,0.00015226812977099243,0.0,0.0
K/Qx dis,Third pair,42,66,322.576131,0.030903325396825398,0.9690966746031746,C,0.04896018181818182,0.011560312272485319,0.2966865419847
K/Qx dis,Air + OESD,17,23,257.546735,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Top pair,42,1715,17093.532255999995,0.07391492823931246,0.9260850758379296,C,0.07536060058309035,0.00164228163358969,0.18766501233479999
K/Qx dis,Air + OESD + BDFD,17,69,761.830329,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Third pair + BDFD,42,163,1612.7827490000006,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Two pair+,42,412,6883.721051,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Two pair+ + BDFD,27,34,529.217837,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Second pair,42,186,1074.561089,1.2963095238095238e-05,0.9999870369047619,C,1.1725806451612872e-05,0.0,0.0
K/Qx dis,Second pair + BDFD,42,372,3588.146898999998,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Underpair,42,994,7485.353706000007,0.021034852229780802,0.9789651464474678,C,0.01599837273641851,0.0018030580213158095,0.190189054712
K/Qx dis,Overpair,42,378,10393.6535,0.00017546626984126987,0.9998245337301587,C,0.00015116666666666683,0.0,0.0
K/Qx con,A-high + Gutshot,7,38,657.95007,0.13847181868131866,0.8615281868131868,C,0.6632071184210526,0.1253919642928889,0.5266911000000001
K/Qx con,A-high + Gutshot + BDFD,7,42,965.2976,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,A-high + Gutshot,6,12,227.4744,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,A-high + Gutshot + BDFD,6,36,808.2593,0.0,1.0,C,0.0,0.0,0.0
BBB,A-high + OESD,1,2,32.1087,0.5,0.5,F/C,0.5,0.25980231413915855,0.29098835
BBB,A-high + OESD + BDFD,1,6,91.1559,0.0,1.0,C,0.0,0.0,0.0
BBB,Overpair + OESD,1,6,70.828,0.0,1.0,C,0.0,0.0,0.0
BBx,Third pair + OESD,3,3,7.18652,0.0,1.0,C,0.0,0.0,0.0
BBx,Third pair + OESD + BDFD,3,6,33.07427,0.0,1.0,C,0.0,0.0,0.0
BBx,Weak pair + OESD,2,12,77.83927,0.0,1.0,C,0.0,0.0,0.0
BBx,Second pair + OESD,3,3,35.6914,0.0,1.0,C,0.0,0.0,0.0
BBx,Top pair + OESD,3,21,92.10947599999999,0.0,1.0,C,0.0,0.0,0.0
BBx,A-high + OESD,5,53,870.2125299999999,0.0,1.0,C,0.0,0.0,0.0
BBx,Second pair + OESD + BDFD,3,6,105.9657,0.0,1.0,C,0.0,0.0,0.0
BBx,Top pair + OESD + BDFD,3,6,107.0177,0.0,1.0,C,0.0,0.0,0.0
BBx,A-high + OESD + BDFD,5,15,344.48570000000007,0.0,1.0,C,0.0,0.0,0.0
BBx,Overpair + Gutshot,3,18,424.65130000000005,0.0,1.0,C,0.0,0.0,0.0
BBx,2 overcards + Gutshot,23,377,7816.5832000000055,0.4305023795986623,0.5694976053511706,F/C,0.1487523435013263,0.0029112314942209656,0.036217795505999996
BBx,2 overcards + Gutshot + BDFD,23,87,2554.408699999999,0.0,1.0,C,0.0,0.0,0.0
BBx,Underpair + OESD,1,6,70.91799999999999,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Second pair + Gutshot,1,2,6.106159,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Second pair + Gutshot + BDFD,1,4,36.52521,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Underpair + Gutshot,1,12,63.636990000000004,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Top pair + Gutshot,1,20,170.13975000000002,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Top pair + Gutshot + BDFD,1,4,120.28229999999999,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,2 overcards,7,91,930.8591440000002,0.9999948461538463,5.1538461538461534e-06,F,5.153846153845833e-06,0.0,0.0
K/Qx con,2 overcards + BDFD,4,12,31.615454,0.24943108333333333,0.750569,C,0.24943104166666666,0.00020019629251284552,0.5518639000000001
K/Qx dis,2 overcards,21,273,3263.189614000004,0.9982456336996337,0.0017543663003663002,F,0.0017543663003663005,0.0,0.0
K/Qx dis,2 overcards + BDFD,16,39,297.3753889999999,0.017494687499999998,0.9825053125,C,0.00717848717948718,7.788154187430086e-10,0.017815426008300002
[J-8]x con,Weak pair,12,106,190.9486250000001,1.0,0.0,F,0.0,0.0,0.0
[J-8]x con,A-high,25,157,2649.258343999998,0.99594456,0.004055433333333334,F,0.0036710987261146496,1.4998207150789832e-06,0.0002257415544
[J-8]x con,A-high + BDFD,25,282,3444.8491420000005,0.7644908477777779,0.23550915333333333,F,0.24714916843971638,0.03488809196727537,0.44608499999999995
[J-8]x con,Air,20,214,1493.943642,0.9996370500000001,0.00036295,F,0.00010176168224299077,0.0,0.0
[J-8]x con,Air + BDFD,20,325,2978.0420730000005,0.589348261728805,0.41065173975677205,F/C,0.4547481523076924,0.19638625909386093,1.212212
[J-8]x con,Air + Gutshot,24,59,409.2090090000001,0.25720082738095235,0.7427991726190477,C,0.24795283050847458,0.3886225327038104,2.5362267
[J-8]x con,Air + Gutshot + BDFD,24,127,1397.8839760000003,0.17028344444444446,0.8297165555555556,C,0.19890085039370078,0.12357035766577798,1.6884697
[J-8]x con,Air + OESD,24,43,336.93275099999994,0.07185229166666667,0.9281477083333334,C,0.07379918604651163,0.03496968391849421,1.386908
[J-8]x con,Air + OESD + BDFD,24,93,1028.5571309999998,0.013888888888888888,0.986111111111111,C,0.03225806451612903,7.688266487318731e-05,0.4003761
[J-8]x con,Weak pair + Gutshot,1,6,69.55440899999999,1.0,0.0,F,0.0,0.0,0.0
[J-8]x con,Two pair+,26,313,5631.72904,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,A-high + Gutshot,22,51,866.821843,0.3458842272727273,0.6541157727272727,C,0.30455572549019605,0.1742428716890909,2.6794357
[J-8]x con,Two pair+ + BDFD,18,73,879.1781979999998,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,A-high + Gutshot + BDFD,23,119,2943.122423000001,0.17967546376811594,0.8203245362318841,C,0.09577821008403362,0.056365339669754246,1.4636543
[J-8]x con,Weak pair + OESD,2,12,62.66585800000001,0.5,0.5,F/C,0.5,0.2059016522258572,0.615795
[J-8]x con,A-high + OESD,8,20,242.90372799999994,0.24768425,0.75231575,C,0.0990737,0.21055874817749692,1.4341324
[J-8]x con,Second pair + OESD + BDFD,7,16,101.341383,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,A-high + OESD + BDFD,8,24,543.2597000000001,0.12488729166666666,0.8751127083333333,C,0.12488729166666666,0.01718586860133855,0.2741559269202
[J-8]x con,Third pair + OESD + BDFD,5,12,56.540164999999995,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Third pair + OESD,2,2,0.030476999999999997,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Third pair,15,15,136.205986,0.15036653333333336,0.8496334666666667,C,0.15036653333333336,0.16941545521471632,1.526075
[J-8]x con,Third pair + Gutshot + BDFD,2,4,32.984173999999996,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Second pair + OESD,6,10,22.708109999999998,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Second pair + Gutshot,6,13,29.505014000000006,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Second pair,21,37,520.011875,0.09523880952380955,0.9047611904761904,C,0.3243247297297297,0.30534823992308635,1.0311667999999998
[J-8]x con,Second pair + Gutshot + BDFD,8,19,139.811117,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Second pair + BDFD,26,102,1417.881746,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Top pair + OESD,8,17,89.559789,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Top pair + Gutshot,11,41,303.43595400000004,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Top pair,26,346,4240.853555000001,0.10751605492653452,0.8924839487447941,C,0.13326007514450872,0.02944796386914795,0.529435
[J-8]x con,Top pair + OESD + BDFD,8,16,224.21427999999997,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Top pair + Gutshot + BDFD,12,30,434.525898,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Top pair + BDFD,26,230,4929.349399999997,0.00010448846153846154,0.9998955115384616,C,0.00011811739130434771,0.0,0.0
[J-8]x con,Overpair + OESD,4,24,493.9308,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,2 overcards + OESD,4,82,922.8752280000001,0.026015249999999997,0.97398475,C,0.032994951219512195,0.0009568258904453046,0.0119100775485
[J-8]x con,2 overcards + OESD + BDFD,4,30,705.8890999999998,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Overpair + Gutshot,8,48,1158.3611,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,2 overcards + Gutshot,8,220,2492.255094,0.487854782011218,0.5121452186097757,F/C,0.3853188113636363,0.1275958776658672,1.3796950000000001
[J-8]x con,2 overcards + Gutshot + BDFD,8,72,1649.44425,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Overpair,26,600,13516.304650000005,0.023413783119658124,0.9765862104700855,C,0.006614064166666666,5.0524636395003785e-05,0.014002442416799998
BBx,2 overcards + OESD,7,104,2311.1744,0.0,1.0,C,0.0,0.0,0.0
BBx,2 overcards + OESD + BDFD,7,24,774.1218000000002,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Underpair + OESD,4,24,305.42625999999996,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,2 overcards,25,1822,26333.37072900003,0.9969406643696814,0.003059336143138879,F,0.004702257683863886,0.0002304425617842152,0.27563499999999996
[J-8]x dis,Weak pair,50,686,1233.9951179999994,0.5663919176927537,0.43360808230724635,F/C,0.474917193877551,0.3999106081610435,1.09194105
[J-8]x dis,A-high,67,575,11821.649477999994,0.9806784480012222,0.019321551998778046,F,0.011744650434782612,6.63266799186406e-05,0.0517982607507
[J-8]x dis,A-high + BDFD,67,999,14728.664455999993,0.5799698526889365,0.4200301533878228,F/C,0.4172646341341344,0.142032604666536,0.96671755
[J-8]x dis,Air,61,598,5141.226143999996,0.9957889727698532,0.004211028049819033,F,0.002269522575250836,4.372514966549451e-05,0.080621306208
[J-8]x dis,Air + BDFD,61,963,10096.510908999975,0.4571947062273355,0.5428052964326733,F/C,0.448624515576324,0.21485892007755242,1.34500695
[J-8]x dis,Air + Gutshot,57,196,1347.8080450000002,0.052608999999999996,0.9473910000000001,C,0.030599112244897957,0.0377951393221916,2.8782082
[J-8]x dis,Air + OESD,50,157,874.8638139999996,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Air + OESD + BDFD,50,219,2274.0655359999996,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Two pair+,67,641,13324.257584999998,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Third pair + Gutshot + BDFD,6,14,32.996977,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Second pair + Gutshot,7,12,42.190073,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,A-high + Gutshot,21,51,896.826961,0.1397650850340136,0.8602349149659865,C,0.2959006862745098,0.036116097256346055,2.2255127000000003
[J-8]x dis,Second pair + Gutshot + BDFD,7,24,146.55346500000002,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Two pair+ + BDFD,31,50,341.845515,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Air + Gutshot + BDFD,58,311,3843.350181999998,0.021765218390804596,0.9782347816091954,C,0.008961890675241158,5.688442172891758e-05,1.7311751999999998
[J-8]x dis,A-high + Gutshot + BDFD,20,117,3274.612249999999,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Second pair + BDFD,67,539,6340.714846999997,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Underpair + Gutshot,4,24,273.7962,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Top pair + Gutshot,9,9,71.815182,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Top pair + Gutshot + BDFD,9,18,198.562943,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Top pair,67,1099,14031.528637000016,0.007268204898446332,0.9927317972074838,C,0.008815438125568693,0.0002771816428302951,0.19314800000000001
[J-8]x dis,Top pair + BDFD,67,681,15808.050947999995,6.69457711442786e-05,0.9999330542288557,C,6.603377386196772e-05,0.0,0.0
[J-8]x dis,Overpair,67,1674,42014.222989999915,0.0001937669568822554,0.999806233872305,C,0.0001607954002389487,0.0,0.0
[J-8]x dis,2 overcards + Gutshot,33,423,7141.101244000003,0.047187163170163166,0.9528128356643356,C,0.10769834869976365,0.011601117725556637,0.7839314
[J-8]x dis,2 overcards,67,4807,74745.61117400012,0.9953533482127516,0.004646651331027345,F,0.005507285105055126,7.456006973402719e-05,0.235442
[J-8]x dis,2 overcards + Gutshot + BDFD,33,153,4660.60088,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Third pair + BDFD,62,189,3200.583886,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Third pair,57,64,763.300003,0.06815192982456142,0.9318480877192982,C,0.0685083203125,0.0051880650222566865,0.303407987206
[J-8]x dis,Second pair,65,181,1343.318627,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Underpair,48,702,7298.141899999997,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,2 overcards + BDFD,64,1145,19233.453703999992,0.011989759869633727,0.9880102396963384,C,0.024168500873362444,0.0014799492943421905,0.1851141666192
[J-8]x con,Underpair + Gutshot,4,48,596.04295,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,2 overcards + BDFD,24,447,6496.369461000006,0.11065969360991022,0.8893403053217136,C,0.0736230346756152,0.006089622940209054,0.9190505999999999
[J-8]x con,Third pair + BDFD,19,54,696.100996,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Underpair,14,372,3301.169332000001,1.5306122448979592e-08,0.9999999846938775,C,2.4193548387146182e-08,0.0,0.0
[J-8]x dis,Third pair + OESD,3,3,0.489374,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Third pair + OESD + BDFD,3,6,39.24939,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Weak pair + OESD,3,18,131.89276999999998,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Second pair + OESD,3,3,15.631689999999999,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Top pair + OESD,2,2,0.10852099999999999,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,A-high + OESD,3,3,54.8189,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Second pair + OESD + BDFD,3,6,31.480540000000005,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Top pair + OESD + BDFD,2,4,0.218165,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,A-high + OESD + BDFD,3,9,255.8327,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Overpair + Gutshot,3,18,359.4750999999999,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,2 overcards + OESD,15,105,1841.885233,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,2 overcards + OESD + BDFD,15,54,1613.4041100000004,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Third pair + Gutshot,1,1,0.031368,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Weak pair + Gutshot,5,35,176.99065099999999,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,A-high + BDFD,6,22,67.376439,0.595076462962963,0.404923537037037,F/C,0.4623519545454546,0.15760535041433685,0.47707750000000004
[7-4]x,A-high + Gutshot,10,17,169.43009600000002,0.09999949999999999,0.9000005,C,0.05882323529411765,1.1340444692239327e-07,0.533725731358
[7-4]x,A-high + Gutshot + BDFD,11,57,924.0817020000001,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Third pair + OESD,2,2,0.9193899999999999,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,A-high + OESD,8,9,80.20334000000001,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,A-high + OESD + BDFD,8,27,348.66067000000004,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Third pair + OESD + BDFD,2,4,6.76121,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Two pair+,20,204,1428.7052679999981,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Third pair + BDFD,16,34,410.34805499999993,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Two pair+ + BDFD,14,48,365.6184570000001,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Second pair,16,19,159.079499,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Second pair + OESD + BDFD,5,10,27.449362,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Second pair + BDFD,16,61,664.829569,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Top pair + OESD,7,7,24.124100000000002,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Top pair,19,45,389.58320499999996,5.8394736842105266e-05,0.999941605263158,C,4.931111111111079e-05,0.0,0.0
[7-4]x,Top pair + OESD + BDFD,7,14,55.77401,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Top pair + BDFD,19,106,1028.1855839999996,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Overpair + OESD,4,24,198.95041,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,2 overcards + OESD,10,18,55.943192999999994,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,2 overcards + OESD + BDFD,10,54,239.81386399999997,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Overpair + Gutshot,10,84,865.0224900000004,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,2 overcards + Gutshot,16,249,862.9053109999998,0.22164403409961686,0.7783559670367468,C,0.786986439759036,0.33926241936585394,0.7589638
[7-4]x,2 overcards + Gutshot + BDFD,16,210,1209.8678920000007,6.249999999999999e-07,0.999999375,C,1.5714285714284321e-06,0.0,0.0
[7-4]x,Overpair,20,822,9651.074350000006,2.7945833333333333e-05,0.9999720541666667,C,2.9139902676399096e-05,0.0,0.0
[7-4]x,2 overcards,20,2203,12982.444799999976,0.9946150900989542,0.005384908246282455,F,0.00596218202451203,0.0004040950637093821,0.855049
[7-4]x,2 overcards + BDFD,20,944,7012.253431000001,0.26931975754744686,0.7306802393640297,C,0.2553866557203391,0.029191096631915936,0.3784381646821
[7-4]x,A-high,6,8,17.59847,1.0,0.0,F,0.0,0.0,0.0
[7-4]x,Third pair,15,15,74.111701,9.066666666666667e-06,0.9999909333333333,C,9.0666666666675e-06,0.0,0.0
[7-4]x,Weak pair + OESD,4,24,28.041503000000002,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Second pair + OESD,4,4,9.80922,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Air + OESD,8,8,34.119026,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Air + OESD + BDFD,8,24,124.64425,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Second pair + Gutshot + BDFD,10,21,208.878156,0.0,1.0,C,0.0,0.0,0.0
